,id,PositiveTail 1,PositiveTail 2,PositiveTail 3,PositiveTail 4,PositiveTail 5,PositiveTail 6,PositiveTail 7
147,19524092-1,0.003786086803302169,0.0015636659227311611,0.0055489870719611645,0.0034069379325956106,1.2591566189712466e-07,3.83542939630388e-08,0.0030432979110628366
148,19553452-1,0.0005379205103963614,0.0,0.006327895913273096,0.0,0.0,3.6281087023581904e-09,7.49743947481285e-11
149,19553466-1,0.001144998474046588,0.00015647012332919985,0.002382339909672737,1.0581818969512824e-05,0.0010936895851045847,2.9617214236665745e-10,0.00032223996822722256
150,19559070-1,0.0,0.0024812703486531973,0.0,0.0,0.0,0.0,4.461351636564359e-06
151,19647800-1,0.0022064163349568844,0.003454381600022316,0.0,0.003642454044893384,6.051479886082234e-07,0.0043346635065972805,0.003567988285794854
152,19674742-1,0.0,0.0023760460317134857,0.0,0.0,0.011028132401406765,3.569614932530385e-07,6.732325800840044e-06
153,19702458-1,0.0008529216283932328,0.00048217596486210823,3.0858645914122462e-06,1.3321652659215033e-05,0.0,7.404303559166436e-11,0.0
154,19707568-1,0.0011087226448580623,0.0015322910621762276,0.00024135423882398754,0.0028758684638887644,0.008854251354932785,1.1106455843901131e-07,0.0
155,19720071-1,0.001280767610296607,0.00047676623216830194,0.0033425800502300262,0.0003478793369140476,0.004797741770744324,1.406817662363835e-09,0.0
156,19720072-1,0.0051361145451664925,0.0017822597874328494,0.010595700703561306,0.0003490035596769303,0.0003119397151749581,0.0003983043134212494,0.001568324863910675
157,19725251-1,0.0027088436763733625,0.0026877059135586023,0.0023626787588000298,0.002403685823082924,0.00033711970900185406,0.00013178831432014704,3.5537337680580094e-05
158,19732835-1,0.0007760812295600772,0.0004676929675042629,0.0034120657946914434,0.0002639531739987433,5.689896352123469e-05,0.0,0.0
159,19733581-1,0.00036125670885667205,0.00048365205293521285,0.0025690386537462473,0.0,0.0,5.183012352638627e-10,0.0
160,19744566-1,0.002007491188123822,0.0010594299528747797,0.00033480359707027674,0.0011308391112834215,2.0529727917661944e-10,0.000736215035431087,0.0015752483159303665
161,19786107-1,0.0015270537696778774,0.0,0.005808517336845398,0.0,0.0,2.0102685027723055e-07,0.0
162,19835893-1,0.0022469270043075085,0.0014063871931284666,0.001639969297684729,0.003968034405261278,0.006393294781446457,1.6879590702956193e-06,0.0
163,19837173-1,0.002120799385011196,0.004032640252262354,0.003007885767146945,0.0012346785515546799,0.001539931632578373,5.02752243392024e-07,0.0056719402782619
164,19837178-1,0.00394005561247468,0.004750655964016914,0.006783568765968084,0.0015004884917289019,0.004045100882649422,0.011700233444571495,0.008184894919395447
165,19895564-1,0.003042177064344287,0.0008413619943894446,0.00114654831122607,9.174375463771867e-07,0.0004803162591997534,0.0,0.0002574173267930746
166,19909817-1,0.004430919419974089,0.004029246512800455,7.914072193671018e-05,0.00333907688036561,8.098293733382889e-07,0.014412188902497292,0.004618179984390736
167,19925208-1,0.0024817720986902714,0.001444291789084673,0.004153834190219641,0.00027016550302505493,0.0,0.003491546493023634,0.0019496710738167167
168,19945471-1,0.001999639207497239,0.0023052210453897715,0.002252630889415741,0.001212428673170507,0.0038910333532840014,0.0056322067975997925,0.004358241800218821
